symbol,target_type,window,flags,n,settle_rate,win_rate,pf,total_pips,avg_pips,avg_settle_h,med_settle_h,avg_rr,med_rr,avg_dist,pct_timeout
EURUSD,offset,offset_05:00,RAW|1:2,777,78.1,79.3,2.54,5261.0,6.8,3.2,1.0,0.22,0.5,15.1,6.9
EURUSD,offset,offset_06:00,RAW|1:2,776,77.7,78.9,2.54,5488.0,7.1,3.5,1.8,0.22,0.5,15.8,7.0
EURUSD,offset,offset_05:00,RAW|tier,777,81.9,83.1,2.53,5380.0,6.9,3.3,1.0,0.17,0.33,15.1,8.5
EURUSD,offset,offset_05:00,CLU|1:1,266,66.9,69.5,2.52,3024.0,11.4,6.4,4.2,0.4,1.0,28.6,7.1
EURUSD,offset,offset_05:00,CLU|1:2,266,72.6,75.6,2.52,3209.0,12.1,6.8,4.5,0.22,0.5,28.6,18.0
EURUSD,offset,offset_03:00,EMA+LLR|1:1.5,216,74.1,75.0,2.51,1079.0,5.0,1.9,0.0,0.26,0.67,11.2,3.2
EURUSD,offset,offset_04:00,H4|1:1,419,68.0,68.7,2.51,2528.0,6.0,2.3,1.0,0.39,1.0,15.2,3.8
EURUSD,offset,offset_06:00,RAW|tier,776,81.3,82.5,2.51,5523.0,7.1,3.5,1.5,0.17,0.33,15.8,9.1
EURUSD,offset,offset_06:00,RAW|1:1,776,66.5,67.4,2.51,4975.0,6.4,3.2,1.8,0.36,1.0,15.8,3.0
EURUSD,offset,offset_04:00,EMA|1:1.5,294,72.8,73.1,2.5,1555.0,5.3,1.8,0.0,0.23,0.67,11.7,2.0
EURUSD,offset,offset_07:00,CLU+LLR|tier,203,74.4,77.3,2.5,2488.0,12.3,7.5,5.5,0.18,0.33,28.4,18.7
EURUSD,offset,offset_04:00,EMA+H4+CLU+LLR|1:2,42,73.8,73.8,2.49,598.0,14.2,4.9,3.0,0.19,0.5,32.1,11.9
EURUSD,offset,offset_05:00,LLR|1:1.5,572,73.1,74.5,2.49,3662.0,6.4,3.5,1.2,0.26,0.67,15.0,5.8
EURUSD,offset,offset_04:00,EMA|tier,294,81.6,82.0,2.48,1650.0,5.6,2.2,0.0,0.13,0.33,11.7,4.1
EURUSD,offset,offset_04:00,EMA+CLU+LLR|tier,53,75.5,75.5,2.48,699.0,13.2,5.7,3.0,0.16,0.33,30.0,17.0
EURUSD,offset,offset_05:00,CLU|tier,266,73.7,77.1,2.48,3196.0,12.0,7.0,4.5,0.17,0.33,28.6,20.3
EURUSD,offset,offset_06:00,H4+CLU+LLR|1:1,118,65.3,66.9,2.48,1458.0,12.4,6.2,4.2,0.37,1.0,31.6,8.5
EURUSD,offset,offset_04:00,RAW|1:1.5,776,74.6,75.6,2.47,4769.0,6.1,3.1,1.0,0.28,0.67,14.5,5.5
EURUSD,offset,offset_04:00,RAW|1:2,776,78.0,79.1,2.46,4895.0,6.3,3.3,1.0,0.22,0.5,14.5,6.6
EURUSD,offset,offset_04:00,LLR|1:2,582,78.0,79.2,2.46,3629.0,6.2,3.6,1.0,0.22,0.5,14.3,6.5
EURUSD,offset,offset_05:00,H4+LLR|tier,313,80.5,82.4,2.46,2176.0,7.0,3.2,1.0,0.17,0.33,16.1,8.9
EURUSD,offset,offset_06:00,EMA+CLU|1:2,78,75.6,75.6,2.46,1085.0,13.9,5.3,3.8,0.19,0.5,30.5,9.0
EURUSD,offset,offset_03:00,EMA+LLR|tier,216,81.5,82.4,2.45,1121.0,5.2,2.2,0.0,0.14,0.33,11.2,5.6
EURUSD,offset,offset_04:00,EMA|1:2,294,77.2,77.6,2.44,1585.0,5.4,2.0,0.0,0.18,0.5,11.7,3.1
EURUSD,offset,offset_06:00,EMA+CLU+LLR|1:2,61,73.8,73.8,2.44,849.0,13.9,5.8,3.8,0.18,0.5,31.4,11.5
EURUSD,offset,offset_04:00,EMA+H4+CLU|1:2,50,74.0,74.0,2.43,674.0,13.5,4.5,3.0,0.18,0.5,30.6,10.0
EURUSD,offset,offset_05:00,CLU+LLR|tier,186,72.6,76.9,2.43,2190.0,11.8,8.0,8.0,0.16,0.33,29.0,21.0
EURUSD,offset,offset_06:00,LLR|1:1.5,566,73.1,74.4,2.43,3765.0,6.7,3.8,2.2,0.26,0.67,16.0,6.0
EURUSD,offset,offset_06:00,CLU|1:1.5,267,68.9,71.5,2.43,3086.0,11.6,6.7,4.4,0.26,0.67,28.7,14.6
EURUSD,offset,offset_04:00,H4+LLR|1:1.5,305,74.4,75.7,2.41,1874.0,6.1,2.8,1.0,0.29,0.67,15.3,6.6
EURUSD,offset,offset_04:00,H4+LLR|1:2,305,78.0,79.3,2.41,1934.0,6.3,3.1,1.0,0.23,0.5,15.3,7.2
EURUSD,offset,offset_03:00,EMA+H4+LLR|1:1,159,62.9,63.5,2.4,746.0,4.7,1.5,0.2,0.27,1.0,11.7,1.3
EURUSD,offset,offset_05:00,LLR|1:1,572,65.9,67.1,2.4,3348.0,5.9,3.3,1.2,0.34,1.0,15.0,2.8
EURUSD,offset,offset_05:00,LLR|1:2,572,77.1,78.5,2.4,3653.0,6.4,3.6,1.2,0.21,0.5,15.0,7.3
EURUSD,offset,offset_06:00,LLR|1:2,566,77.0,78.4,2.39,3824.0,6.8,3.9,2.2,0.21,0.5,16.0,7.4
EURUSD,offset,offset_04:00,LLR|1:1.5,582,74.4,75.4,2.38,3421.0,5.9,3.4,1.0,0.28,0.67,14.3,5.3
EURUSD,offset,offset_06:00,LLR|tier,566,80.9,82.3,2.38,3878.0,6.9,3.9,2.0,0.17,0.33,16.0,9.9
EURUSD,offset,offset_04:00,CLU+LLR|tier,179,71.5,74.9,2.36,2015.0,11.3,8.1,8.1,0.15,0.33,28.5,22.9
EURUSD,offset,offset_04:00,EMA+CLU+LLR|1:2,53,73.6,73.6,2.36,664.0,12.5,5.4,3.0,0.19,0.5,30.0,15.1
EURUSD,offset,offset_04:00,RAW|1:1,776,66.8,67.5,2.35,4286.0,5.5,2.9,1.0,0.36,1.0,14.5,2.7
EURUSD,offset,offset_05:00,LLR|tier,572,81.1,82.7,2.35,3686.0,6.4,3.7,1.0,0.16,0.33,15.0,8.4
EURUSD,offset,offset_03:00,H4|1:1.5,407,73.0,74.2,2.32,2258.0,5.5,2.6,0.8,0.27,0.67,14.5,7.9
EURUSD,offset,offset_04:00,EMA+CLU+LLR|1:1.5,53,69.8,69.8,2.3,633.0,11.9,4.8,3.0,0.22,0.67,30.0,9.4
EURUSD,offset,offset_03:00,EMA|1:1.5,270,74.1,74.8,2.29,1233.0,4.6,1.7,0.0,0.25,0.67,11.0,2.6
EURUSD,offset,offset_03:00,EMA+LLR|1:2,216,77.3,78.2,2.29,1035.0,4.8,2.0,0.0,0.19,0.5,11.2,4.2
EURUSD,offset,offset_05:00,CLU+LLR|1:1,186,64.5,67.7,2.29,1933.0,10.4,7.3,6.5,0.36,1.0,29.0,8.1
EURUSD,offset,offset_06:00,CLU|1:1,267,63.3,65.5,2.29,2787.0,10.4,6.0,4.0,0.33,1.0,28.7,7.1
EURUSD,offset,offset_04:00,EMA+CLU+LLR|1:1,53,62.3,62.3,2.28,581.0,11.0,4.3,3.0,0.28,1.0,30.0,5.7
EURUSD,offset,offset_06:00,CLU+LLR|1:1.5,194,67.0,70.1,2.28,2118.0,10.9,7.7,6.0,0.23,0.67,29.1,16.0
EURUSD,offset,offset_03:00,H4+LLR|1:1.5,294,71.8,73.5,2.27,1631.0,5.5,3.0,0.8,0.25,0.67,14.7,7.1
EURUSD,offset,offset_06:00,LLR|1:1,566,64.5,65.5,2.25,3272.0,5.8,3.5,2.0,0.32,1.0,16.0,3.2
EURUSD,offset,offset_03:00,EMA+H4+CLU|1:1.5,35,65.7,68.6,2.24,414.0,11.8,4.4,2.5,0.2,0.67,31.2,14.3
EURUSD,offset,offset_03:00,H4|tier,407,78.4,79.6,2.23,2257.0,5.5,2.8,0.8,0.13,0.33,14.5,10.3
EURUSD,offset,offset_04:00,H4+LLR|1:1,305,65.6,66.6,2.23,1635.0,5.4,2.5,1.0,0.34,1.0,15.3,3.9
EURUSD,offset,offset_03:00,H4|1:2,407,74.9,76.2,2.22,2212.0,5.4,2.7,0.8,0.19,0.5,14.5,8.8
EURUSD,offset,offset_03:00,RAW|1:1.5,776,72.8,74.1,2.21,4162.0,5.4,3.1,1.0,0.26,0.67,14.3,6.4
EURUSD,offset,offset_03:00,EMA+H4+CLU+LLR|1:1.5,31,64.5,67.7,2.21,369.0,11.9,4.6,2.5,0.19,0.67,32.2,16.1
EURUSD,offset,offset_04:00,LLR|1:1,582,65.5,66.2,2.2,2959.0,5.1,3.1,1.0,0.33,1.0,14.3,2.4
EURUSD,offset,offset_03:00,RAW|1:2,776,75.9,77.3,2.19,4234.0,5.5,3.2,1.0,0.2,0.5,14.3,8.4
EURUSD,offset,offset_03:00,H4+LLR|tier,294,76.5,78.2,2.19,1635.0,5.6,3.2,0.8,0.11,0.33,14.7,10.2
EURUSD,offset,offset_03:00,LLR|tier,581,77.6,79.0,2.18,3214.0,5.5,3.6,1.0,0.12,0.33,14.3,10.2
EURUSD,offset,offset_03:00,LLR|1:2,581,75.0,76.6,2.17,3148.0,5.4,3.6,1.0,0.19,0.5,14.3,8.4
EURUSD,offset,offset_04:00,CLU+LLR|1:2,179,69.8,73.2,2.17,1859.0,10.4,8.0,7.5,0.18,0.5,28.5,17.9
EURUSD,offset,offset_02:00,EMA+H4+LLR|tier,152,82.2,83.6,2.16,642.0,4.2,1.9,0.0,0.15,0.33,10.8,5.3
EURUSD,offset,offset_03:00,LLR|1:1.5,581,72.1,73.5,2.16,3058.0,5.3,3.5,1.0,0.25,0.67,14.3,6.0
EURUSD,offset,offset_03:00,EMA|1:1,270,64.4,64.8,2.16,1075.0,4.0,1.5,0.0,0.3,1.0,11.0,0.7
EURUSD,offset,offset_06:00,CLU|tier,267,70.4,73.0,2.16,2851.0,10.7,6.9,4.5,0.14,0.33,28.7,21.7
EURUSD,offset,offset_06:00,CLU|1:2,267,69.3,71.9,2.16,2825.0,10.6,6.7,4.5,0.17,0.5,28.7,17.2
EURUSD,offset,offset_04:00,CLU|tier,244,70.5,73.8,2.15,2515.0,10.3,7.1,4.5,0.13,0.33,28.4,23.0
EURUSD,offset,offset_01:00,EMA+H4+LLR|tier,146,78.8,80.8,2.14,546.0,3.7,2.0,0.0,0.1,0.33,9.8,5.5
EURUSD,offset,offset_03:00,RAW|tier,776,78.5,79.8,2.14,4207.0,5.4,3.2,0.8,0.13,0.33,14.3,9.9
EURUSD,offset,offset_03:00,EMA+H4+CLU|1:1,35,62.9,62.9,2.14,384.0,11.0,4.0,2.4,0.28,1.0,31.2,2.9
EURUSD,offset,offset_04:00,CLU+LLR|1:1.5,179,67.0,69.8,2.13,1777.0,9.9,7.7,6.4,0.22,0.67,28.5,14.5
EURUSD,offset,offset_03:00,EMA|tier,270,81.5,82.2,2.12,1216.0,4.5,2.0,0.0,0.13,0.33,11.0,5.2
EURUSD,offset,offset_04:00,H4+CLU|tier,133,68.4,70.7,2.12,1413.0,10.6,6.4,3.5,0.13,0.33,30.9,25.6
EURUSD,offset,offset_04:00,H4+CLU|1:1.5,133,64.7,66.9,2.12,1371.0,10.3,5.8,3.2,0.21,0.67,30.9,18.8
EURUSD,offset,offset_03:00,EMA+LLR|1:1,216,62.5,63.0,2.11,847.0,3.9,1.6,0.0,0.26,1.0,11.2,0.9
EURUSD,offset,offset_02:00,LLR|tier,574,78.7,80.8,2.1,3055.0,5.3,3.7,0.8,0.14,0.33,14.8,11.0
EURUSD,offset,offset_02:00,LLR|1:2,574,75.6,77.7,2.1,3030.0,5.3,3.7,0.8,0.2,0.5,14.8,9.4
EURUSD,offset,offset_03:00,H4+LLR|1:2,294,73.1,74.8,2.1,1546.0,5.3,3.1,0.8,0.16,0.5,14.7,8.5
EURUSD,offset,offset_04:00,CLU|1:1.5,244,66.8,69.7,2.1,2366.0,9.7,6.7,4.0,0.22,0.67,28.4,15.2
EURUSD,offset,offset_04:00,EMA+CLU|1:1,65,61.5,61.5,2.09,635.0,9.8,3.9,3.0,0.26,1.0,29.1,4.6
EURUSD,offset,offset_04:00,H4+CLU|1:1,133,60.9,62.4,2.08,1289.0,9.7,5.5,3.2,0.29,1.0,30.9,10.5
EURUSD,offset,offset_02:00,RAW|1:2,777,75.5,77.2,2.07,3907.0,5.0,3.3,0.5,0.2,0.5,14.3,8.9
EURUSD,offset,offset_02:00,EMA+H4|1:1,194,62.4,62.9,2.07,649.0,3.3,1.3,0.0,0.26,1.0,10.1,1.5
EURUSD,offset,offset_02:00,EMA+H4|1:1.5,194,71.1,72.2,2.07,706.0,3.6,1.4,0.0,0.21,0.67,10.1,3.1
EURUSD,offset,offset_02:00,EMA+H4|tier,194,82.0,83.0,2.05,747.0,3.9,1.6,0.0,0.13,0.33,10.1,4.6
EURUSD,offset,offset_04:00,CLU|1:2,244,68.9,72.1,2.05,2364.0,9.7,7.0,4.4,0.17,0.5,28.4,18.0
EURUSD,offset,offset_06:00,CLU+LLR|1:1,194,60.3,62.9,2.05,1798.0,9.3,6.9,5.0,0.27,1.0,29.1,7.7
EURUSD,offset,offset_02:00,RAW|tier,777,79.3,81.0,2.04,3905.0,5.0,3.2,0.4,0.14,0.33,14.3,10.3
EURUSD,offset,offset_02:00,EMA+H4+LLR|1:1.5,152,70.4,71.7,2.03,562.0,3.7,1.6,0.0,0.21,0.67,10.8,3.9
EURUSD,offset,offset_03:00,H4|1:1,407,64.6,65.4,2.03,1867.0,4.6,2.4,0.8,0.32,1.0,14.5,3.7
EURUSD,offset,offset_03:00,EMA+H4+CLU+LLR|1:1,31,61.3,61.3,2.03,330.0,10.6,4.1,2.5,0.25,1.0,32.2,3.2
EURUSD,offset,offset_04:00,H4+CLU|1:2,133,66.9,69.2,2.03,1341.0,10.1,6.2,3.2,0.16,0.5,30.9,20.3
EURUSD,offset,offset_04:00,H4+CLU+LLR|tier,96,67.7,70.8,2.02,981.0,10.2,7.3,4.8,0.12,0.33,31.8,26.0
EURUSD,offset,offset_06:00,CLU+LLR|tier,194,68.6,71.6,2.02,1931.0,10.0,7.9,6.5,0.13,0.33,29.1,23.7
EURUSD,offset,offset_06:00,CLU+LLR|1:2,194,67.5,70.6,2.02,1914.0,9.9,7.8,6.2,0.15,0.5,29.1,18.6
EURUSD,offset,offset_03:00,EMA|1:2,270,77.0,77.8,2.01,1121.0,4.2,1.8,0.0,0.18,0.5,11.0,3.3
EURUSD,offset,offset_02:00,H4|1:1.5,399,70.7,71.9,2.0,1781.0,4.5,2.5,0.4,0.24,0.67,14.0,8.3
EURUSD,offset,offset_02:00,EMA+H4+LLR|1:1,152,61.8,62.5,2.0,512.0,3.4,1.5,0.0,0.26,1.0,10.8,2.0
EURUSD,offset,offset_02:00,EMA+H4+LLR|1:2,152,77.6,78.9,1.99,581.0,3.8,1.8,0.0,0.2,0.5,10.8,3.9
EURUSD,offset,offset_04:00,CLU|1:1,244,61.5,63.5,1.99,2102.0,8.6,6.2,3.5,0.29,1.0,28.4,7.8
EURUSD,offset,offset_02:00,H4|1:2,399,75.9,77.2,1.98,1831.0,4.6,2.6,0.2,0.21,0.5,14.0,8.8
EURUSD,offset,offset_03:00,RAW|1:1,776,64.6,65.6,1.98,3420.0,4.4,2.8,1.0,0.32,1.0,14.3,3.1
EURUSD,offset,offset_02:00,RAW|1:1.5,777,70.4,71.9,1.96,3552.0,4.6,3.2,0.8,0.22,0.67,14.3,6.9
EURUSD,offset,offset_02:00,H4|tier,399,79.2,80.5,1.96,1844.0,4.6,2.7,0.2,0.14,0.33,14.0,10.0
EURUSD,offset,offset_02:00,EMA+H4|1:2,194,77.3,78.4,1.96,696.0,3.6,1.6,0.0,0.19,0.5,10.1,3.1
EURUSD,offset,offset_04:00,H4+CLU+LLR|1:1.5,96,62.5,65.6,1.96,909.0,9.5,6.6,3.8,0.18,0.67,31.8,18.8
EURUSD,offset,offset_02:00,CLU+LLR|tier,184,65.8,71.7,1.93,1632.0,8.9,9.0,10.0,0.12,0.33,30.0,27.7
EURUSD,offset,offset_03:00,CLU+LLR|tier,176,65.9,69.9,1.93,1584.0,9.0,9.0,10.0,0.12,0.33,29.3,27.8
EURUSD,offset,offset_04:00,EMA+CLU|1:1.5,65,67.7,67.7,1.93,625.0,9.6,4.4,3.0,0.18,0.67,29.1,7.7
EURUSD,offset,offset_02:00,LLR|1:1.5,574,70.0,72.0,1.92,2650.0,4.6,3.5,0.8,0.22,0.67,14.8,7.1
EURUSD,offset,offset_04:00,CLU+LLR|1:1,179,60.9,62.6,1.92,1478.0,8.3,7.1,5.2,0.27,1.0,28.5,7.3
EURUSD,offset,offset_02:00,EMA+LLR|tier,209,81.8,82.8,1.91,773.0,3.7,2.1,0.0,0.14,0.33,10.7,5.3
EURUSD,offset,offset_03:00,EMA+H4+CLU+LLR|tier,31,67.7,71.0,1.91,328.0,10.6,5.1,2.5,0.12,0.33,32.2,22.6
EURUSD,offset,offset_01:00,LLR|tier,579,75.6,77.9,1.9,2565.0,4.4,4.0,0.5,0.11,0.33,14.3,12.8
EURUSD,offset,offset_00:00,EMA+H4+LLR|1:1,108,60.2,61.1,1.89,357.0,3.3,2.4,0.0,0.23,1.0,11.3,1.9
EURUSD,offset,offset_01:00,EMA+H4|tier,184,77.7,79.3,1.89,566.0,3.1,1.8,0.0,0.08,0.33,9.1,5.4
EURUSD,offset,offset_02:00,H4|1:1,399,63.2,63.9,1.89,1577.0,4.0,2.5,0.6,0.3,1.0,14.0,4.0
EURUSD,offset,offset_03:00,CLU+LLR|1:2,176,65.3,69.9,1.89,1550.0,8.8,8.9,10.0,0.15,0.5,29.3,23.3
EURUSD,offset,offset_03:00,EMA+H4+CLU|tier,35,68.6,71.4,1.89,360.0,10.3,4.9,2.5,0.13,0.33,31.2,22.9
EURUSD,offset,offset_02:00,RAW|1:1,777,62.3,63.6,1.88,3135.0,4.0,3.0,0.8,0.28,1.0,14.3,3.9
EURUSD,offset,offset_02:00,CLU+LLR|1:2,184,65.8,71.7,1.88,1589.0,8.6,9.0,10.0,0.17,0.5,30.0,24.5
EURUSD,offset,offset_02:00,H4+LLR|1:2,287,75.3,77.0,1.88,1257.0,4.4,3.0,0.2,0.2,0.5,14.3,8.7
EURUSD,offset,offset_02:00,EMA+LLR|1:2,209,76.6,77.5,1.88,741.0,3.5,2.0,0.0,0.18,0.5,10.7,4.3
EURUSD,offset,offset_00:00,EMA+H4+LLR|tier,108,84.3,86.1,1.87,421.0,3.9,2.7,0.0,0.18,0.33,11.3,5.6
EURUSD,offset,offset_03:00,CLU+LLR|1:1.5,176,63.6,67.6,1.87,1497.0,8.5,8.8,10.0,0.19,0.67,29.3,17.0
EURUSD,offset,offset_03:00,H4+LLR|1:1,294,61.6,62.6,1.87,1227.0,4.2,2.7,0.5,0.26,1.0,14.7,3.1
EURUSD,offset,offset_03:00,H4+CLU+LLR|1:1.5,85,61.2,65.9,1.87,771.0,9.1,7.8,8.2,0.19,0.67,32.5,22.4
EURUSD,offset,offset_02:00,H4+LLR|tier,287,78.4,80.1,1.86,1252.0,4.4,3.0,0.2,0.13,0.33,14.3,10.1
EURUSD,offset,offset_04:00,H4+CLU+LLR|1:1,96,57.3,59.4,1.86,809.0,8.4,6.2,3.5,0.23,1.0,31.8,11.5
EURUSD,offset,offset_02:00,H4+LLR|1:1.5,287,69.0,70.7,1.85,1179.0,4.1,2.8,0.5,0.21,0.67,14.3,8.0
EURUSD,offset,offset_02:00,LLR|1:1,574,61.3,62.9,1.84,2294.0,4.0,3.4,0.8,0.26,1.0,14.8,4.0
EURUSD,offset,offset_03:00,LLR|1:1,581,62.7,63.7,1.84,2330.0,4.0,3.2,1.0,0.28,1.0,14.3,2.6
EURUSD,offset,offset_04:00,H4+CLU+LLR|1:2,96,65.6,68.8,1.84,871.0,9.1,7.0,4.2,0.14,0.5,31.8,19.8
EURUSD,offset,offset_01:00,EMA+LLR|tier,204,77.5,78.9,1.83,618.0,3.0,2.3,0.0,0.08,0.33,9.6,5.9
EURUSD,offset,offset_03:00,CLU|1:1.5,238,63.4,67.2,1.83,1926.0,8.1,7.8,7.8,0.19,0.67,29.1,18.5
EURUSD,offset,offset_02:00,EMA+LLR|1:1.5,209,69.9,70.8,1.82,680.0,3.3,1.9,0.0,0.19,0.67,10.7,3.3
EURUSD,offset,offset_04:00,EMA+CLU|tier,65,72.3,72.3,1.82,608.0,9.4,5.2,3.0,0.1,0.33,29.1,16.9
EURUSD,offset,offset_03:00,H4+CLU|1:1.5,117,60.7,64.1,1.81,984.0,8.4,6.8,4.2,0.19,0.67,31.9,24.8
EURUSD,offset,offset_03:00,CLU|1:2,238,65.1,69.3,1.8,1932.0,8.1,8.0,8.2,0.15,0.5,29.1,23.5
EURUSD,offset,offset_04:00,EMA+CLU|1:2,65,70.8,70.8,1.8,593.0,9.1,4.9,3.0,0.14,0.5,29.1,12.3
EURUSD,offset,offset_00:00,H4+LLR|tier,225,78.2,80.4,1.79,1015.0,4.5,4.0,1.0,0.16,0.33,15.9,13.8
EURUSD,offset,offset_01:00,H4+LLR|tier,282,75.5,77.3,1.79,1089.0,3.9,3.4,0.2,0.1,0.33,13.6,11.7
EURUSD,offset,offset_03:00,EMA+H4+CLU|1:2,35,65.7,68.6,1.79,331.0,9.4,4.4,2.5,0.1,0.5,31.2,14.3
EURUSD,offset,offset_03:00,EMA+H4+CLU+LLR|1:2,31,64.5,67.7,1.78,296.0,9.5,4.6,2.5,0.1,0.5,32.2,16.1
EURUSD,offset,offset_03:00,CLU|tier,238,65.5,69.3,1.77,1891.0,7.9,8.1,8.2,0.11,0.33,29.1,27.7
EURUSD,offset,offset_03:00,H4+CLU+LLR|tier,85,62.4,67.1,1.77,731.0,8.6,7.9,8.2,0.1,0.33,32.5,30.6
EURUSD,offset,offset_01:00,EMA+H4+LLR|1:2,146,72.6,74.7,1.76,426.0,2.9,2.0,0.0,0.13,0.5,9.8,4.8
EURUSD,offset,offset_02:00,CLU|1:2,242,64.9,69.8,1.75,1844.0,7.6,8.2,9.0,0.15,0.5,29.4,24.0
EURUSD,offset,offset_02:00,CLU|tier,242,65.3,70.2,1.74,1848.0,7.6,8.3,9.0,0.11,0.33,29.4,27.7
EURUSD,offset,offset_00:00,H4+LLR|1:2,225,73.8,76.0,1.73,952.0,4.2,4.0,1.0,0.2,0.5,15.9,12.0
EURUSD,offset,offset_00:00,EMA+H4+LLR|1:2,108,75.9,77.8,1.73,367.0,3.4,2.7,0.0,0.18,0.5,11.3,4.6
EURUSD,offset,offset_02:00,CLU+LLR|1:1.5,184,62.0,67.4,1.73,1373.0,7.5,8.7,9.5,0.18,0.67,30.0,18.5
EURUSD,offset,offset_02:00,H4+LLR|1:1,287,60.6,61.7,1.73,1007.0,3.5,2.8,0.5,0.25,1.0,14.3,3.8
EURUSD,offset,offset_02:00,EMA+LLR|1:1,209,61.2,61.7,1.73,570.0,2.7,1.6,0.0,0.24,1.0,10.7,1.4
EURUSD,offset,offset_03:00,H4+CLU|tier,117,62.4,65.8,1.73,937.0,8.0,7.1,4.2,0.1,0.33,31.9,31.6
EURUSD,offset,offset_02:00,EMA|1:1,265,61.9,62.3,1.72,696.0,2.6,1.5,0.0,0.25,1.0,10.3,1.1
EURUSD,offset,offset_02:00,EMA|1:1.5,265,70.2,70.9,1.71,765.0,2.9,1.7,0.0,0.19,0.67,10.3,2.6
EURUSD,offset,offset_02:00,EMA|1:2,265,76.2,77.0,1.7,791.0,3.0,1.8,0.0,0.17,0.5,10.3,3.8
EURUSD,offset,offset_01:00,LLR|1:2,579,70.1,72.2,1.69,2134.0,3.7,4.0,0.6,0.12,0.5,14.3,10.0
EURUSD,offset,offset_02:00,CLU|1:1.5,242,62.0,66.5,1.69,1708.0,7.1,8.0,8.2,0.18,0.67,29.4,19.0
EURUSD,offset,offset_02:00,EMA|tier,265,81.5,82.3,1.69,806.0,3.0,1.9,0.0,0.13,0.33,10.3,4.9
EURUSD,offset,offset_03:00,H4+CLU|1:2,117,61.5,65.0,1.69,900.0,7.7,7.0,4.2,0.13,0.5,31.9,27.4
EURUSD,offset,offset_01:00,H4|tier,391,75.2,76.5,1.68,1262.0,3.2,2.9,0.0,0.09,0.33,12.7,11.5
EURUSD,offset,offset_00:00,EMA+H4|1:1,139,56.1,56.8,1.67,343.0,2.5,2.2,0.0,0.14,1.0,10.3,1.4
EURUSD,offset,offset_01:00,RAW|tier,777,74.9,76.7,1.67,2676.0,3.4,3.6,0.2,0.09,0.33,13.4,12.0
EURUSD,offset,offset_03:00,H4+CLU+LLR|1:2,85,61.2,65.9,1.67,665.0,7.8,7.8,8.2,0.11,0.5,32.5,25.9
EURUSD,offset,offset_00:00,LLR|tier,480,75.8,78.1,1.66,1994.0,4.2,4.7,1.4,0.13,0.33,16.4,14.6
EURUSD,offset,offset_01:00,EMA+H4+LLR|1:1,146,53.4,54.8,1.66,333.0,2.3,1.7,0.0,0.09,1.0,9.8,2.1
EURUSD,offset,offset_02:00,EMA+H4+CLU|1:1,31,61.3,61.3,1.65,214.0,6.9,3.9,1.8,0.27,1.0,30.8,6.5
EURUSD,offset,offset_00:00,H4|1:2,302,72.8,74.5,1.64,1081.0,3.6,3.5,0.5,0.19,0.5,15.2,12.6
EURUSD,offset,offset_00:00,EMA+H4+CLU+LLR|1:1,24,58.3,58.3,1.64,154.0,6.4,7.2,5.9,0.2,1.0,28.4,4.2
EURUSD,offset,offset_01:00,CLU+LLR|tier,183,61.7,67.8,1.64,1230.0,6.7,9.7,10.8,0.09,0.33,29.4,33.3
EURUSD,offset,offset_00:00,H4|tier,302,76.8,78.5,1.63,1088.0,3.6,3.5,0.5,0.14,0.33,15.2,14.2
EURUSD,offset,offset_01:00,H4+LLR|1:2,282,70.6,72.3,1.63,934.0,3.3,3.4,0.5,0.13,0.5,13.6,9.2
EURUSD,offset,offset_03:00,EMA+CLU+LLR|1:1.5,43,60.5,62.8,1.63,309.0,7.2,5.7,2.5,0.1,0.67,29.2,14.0
EURUSD,offset,offset_01:00,EMA+H4|1:1,184,53.3,54.3,1.62,377.0,2.0,1.5,0.0,0.09,1.0,9.1,1.6
EURUSD,offset,offset_01:00,EMA+H4+LLR|1:1.5,146,63.7,65.8,1.62,350.0,2.4,1.7,0.0,0.1,0.67,9.8,4.1
EURUSD,offset,offset_01:00,H4+LLR|1:1.5,282,63.5,65.2,1.59,851.0,3.0,3.3,0.5,0.12,0.67,13.6,7.8
EURUSD,offset,offset_00:00,LLR|1:2,480,70.6,72.7,1.58,1787.0,3.7,4.6,1.5,0.15,0.5,16.4,12.3
EURUSD,offset,offset_02:00,CLU|1:1,242,55.4,59.1,1.58,1406.0,5.8,7.4,7.0,0.2,1.0,29.4,11.2
EURUSD,offset,offset_02:00,H4+CLU|1:1.5,110,58.2,61.8,1.58,715.0,6.5,6.8,5.4,0.15,0.67,32.3,26.4
EURUSD,offset,offset_00:00,EMA+H4|tier,139,82.0,83.5,1.57,378.0,2.7,2.3,0.0,0.14,0.33,10.3,5.0
EURUSD,offset,offset_02:00,CLU+LLR|1:1,184,54.3,58.7,1.57,1081.0,5.9,8.2,8.4,0.19,1.0,30.0,11.4
EURUSD,offset,offset_03:00,H4+CLU|1:1,117,55.6,57.3,1.57,752.0,6.4,6.0,3.2,0.2,1.0,31.9,11.1
EURUSD,offset,offset_00:00,EMA+H4|1:2,139,74.1,75.5,1.56,359.0,2.6,2.3,0.0,0.14,0.5,10.3,3.6
EURUSD,offset,offset_00:00,EMA+H4+LLR|1:1.5,108,70.4,71.3,1.56,287.0,2.7,2.2,0.0,0.2,0.67,11.3,2.8
EURUSD,offset,offset_01:00,LLR|1:1.5,579,63.4,65.5,1.56,1776.0,3.1,3.9,0.8,0.11,0.67,14.3,6.9
